,chlid,chl_a,chl_b,chc12,fucox,hxfcx,btfcx,diadi,allox,diato,zeaxa,betac,perid
MSE,0.054121076138518735,0.007521575032536374,0.03002247772760512,0.009169303678151462,0.028591172645962948,0.014344008157008075,0.011811734454631555,0.013427337592512507,0.04821617235118617,0.02211296978340628,0.01575019479183124,0.011439724318434685,0.03553132503513841
R2,0.8889016338803993,0.9735962373655567,0.9018285045465348,0.9759076270243681,0.9573654955418962,0.9304970872024823,0.9078640434886835,0.9576299744725137,0.8971566742891094,0.9260710767605559,0.8499150664444033,0.9574847402747592,0.9215703374605723
MAPE,0.39927023378324766,0.14989367345144164,0.3128448318192445,0.17234613139089927,0.300406750185351,0.20129389951334833,0.18479186263167366,0.21295501638988987,0.42465214774071214,0.2959429901680953,0.23235697674764905,0.18773217932007788,0.3706780875428809
MAE,0.04842746093787157,0.12765994269614767,0.013470941818828226,0.02900610515099423,0.07433181224288123,0.02680081207783169,0.003497724786673667,0.053190906322822445,0.009447546378679122,0.0064746502739157835,0.008744190820098684,0.01109469472326101,0.011101390917853091
MPE,0.16740349978495656,0.0365993164052278,0.06108291290442041,0.03933277867263839,0.10258071241550983,0.017435640983107625,0.027060796791185032,0.04802214735402772,0.17151274626873886,0.07357863916726023,0.037647622228720014,0.041732164828592475,0.11824273459624211
ME,-0.03472739740930212,-0.034387783157180093,-0.007069315254265905,-0.00613983424825084,-0.01824690415756477,-0.012575484794577596,-0.0016733798119174257,-0.029265386294103725,-0.003946544026241157,-0.0016007872679597041,-0.0037766348223245835,-0.00468509977175172,-0.005405032181796755
