modules_path,reg_factor,name,epochs,val_loss,test_error
"['experiments/13_wl_final/split_3/modules/bilstm_chlid.h5', 'experiments/13_wl_final/split_3/modules/bilstm_chl_a.h5', 'experiments/13_wl_final/split_3/modules/bilstm_chl_b.h5', 'experiments/13_wl_final/split_3/modules/bilstm_chc12.h5', 'experiments/13_wl_final/split_3/modules/bilstm_fucox.h5', 'experiments/13_wl_final/split_3/modules/bilstm_hxfcx.h5', 'experiments/13_wl_final/split_3/modules/bilstm_btfcx.h5', 'experiments/13_wl_final/split_3/modules/bilstm_diadi.h5', 'experiments/13_wl_final/split_3/modules/bilstm_allox.h5', 'experiments/13_wl_final/split_3/modules/bilstm_diato.h5', 'experiments/13_wl_final/split_3/modules/bilstm_zeaxa.h5', 'experiments/13_wl_final/split_3/modules/bilstm_betac.h5', 'experiments/13_wl_final/split_3/modules/bilstm_perid.h5']",0.01,cm,100,,"[0.37683271745587743, 0.6611230539571422, 0.6820936657755937, 0.6960616811216794, 0.705090624697059, 0.7126262722184572, 0.718651432741198, 0.7209039973113224, 0.7247535087900265, 0.7310779996382482]"
