,chlid,chl_a,chl_b,chc12,fucox,hxfcx,btfcx,diadi,allox,diato,zeaxa,betac,perid
MSE,0.21151498038157715,0.04554020229164431,0.1503397690157542,0.06223975549283425,0.14901409216906247,0.09383961536448805,0.1543393771890292,0.07380769814339053,0.31597740692290055,0.1494451434820738,0.13224223404917435,0.05279806491783992,0.13710272145005306
R2,0.8179778177338608,0.9279474787538742,0.7883914854665047,0.9277223582727896,0.9031722495711126,0.7944165398661076,0.447757726509346,0.8972882675725404,0.6961998288813878,0.7827929337012567,0.4591020032356504,0.9132920709093338,0.8637061158716869
MAPE,0.5218742370178,0.23837179914564308,0.43490716688685566,0.28259553651313357,0.45488258045813396,0.37535163601373855,0.5062565354717541,0.3302389428630438,0.865419757859271,0.5481774453687421,0.45599519216913886,0.2575863315810448,0.489563412989926
MAE,0.08997529693253858,0.22458677013147416,0.023177247477709585,0.053367077879804145,0.09966258197522426,0.040774871158056954,0.00733770033598041,0.09103140945812699,0.016507002143069487,0.013372598559024985,0.016523128116468715,0.015301434397111843,0.013699239028806381
MPE,0.21095460556877607,0.03175797885415876,0.12607937077311596,0.04813125793221495,0.15324258869440258,0.09511380792368376,0.1687419645350172,0.06966508648007087,0.4440267299534645,0.1844242714875269,0.13902593984253808,0.039025452706285504,0.14352590077317412
ME,-0.07330757442806556,-0.10383049515645977,-0.012332325873673434,-0.03094597498055382,-0.04299705929946702,-0.02149856498728512,-0.0037318192828470352,-0.06699751035532753,-0.007954726695398663,-0.00861110725138028,-0.008006591178205364,-0.010235038661242098,-0.006870305474680273
