,chlid,chl_a,chl_b,chc12,fucox,hxfcx,btfcx,diadi,allox,diato,zeaxa,betac,perid
MSE,0.045092007098308726,0.00788935422638152,0.028011237041378756,0.009683984852158913,0.028953159990348712,0.015643491246379794,0.01156232412940158,0.014239566259330188,0.0511996916699805,0.023129822214535137,0.014039603052382872,0.01205528694695543,0.033461979902842026
R2,0.9106492009151702,0.9712583715122886,0.9092164341417016,0.9741055979833917,0.9566804277416974,0.9210864966003016,0.9047393076760111,0.9543720619882102,0.8866516982285054,0.9225930194917641,0.867774349193538,0.9544137309921247,0.9234054946970511
MAPE,0.35294961467489944,0.1553108625341633,0.3045566872342756,0.1713566950560024,0.301743199261359,0.2147503951297031,0.1811587087602735,0.21598409839159546,0.42946724803844266,0.2950995171297149,0.20780317420717076,0.1902599096645906,0.3504174253546378
MAE,0.05685004281616136,0.13485382457434758,0.012966993469104264,0.03238069581983766,0.08296506604210117,0.028710697081764786,0.0033409714465213428,0.057551652013484826,0.010124266122000373,0.006174215542622336,0.007511505501471507,0.010105584279313495,0.011667663183145131
MPE,0.13580088559225928,0.035568544026671575,0.0585566034644732,0.03856290212774619,0.1045010682887394,0.022120469044458975,0.021817028174559373,0.047297960055284013,0.15083733743113398,0.0797366239347165,0.029876855677536996,0.04798001754176158,0.09841666187269757
ME,-0.020443305219949984,-0.04152361710034359,-0.006932402059046705,-0.006922020422717572,-0.013296997478509412,-0.013869623375405931,-0.001690374759361622,-0.034889702042534845,-0.005805214719942942,-0.002553911742100574,-0.00307391760138949,-0.005087630701297124,-0.0056397701488784075
