modules_path,reg_factor,name,epochs,val_loss,test_error
"['experiments/13_wl_final/split_1/modules/dnn_chlid.h5', 'experiments/13_wl_final/split_1/modules/dnn_chl_a.h5', 'experiments/13_wl_final/split_1/modules/dnn_chl_b.h5', 'experiments/13_wl_final/split_1/modules/dnn_chc12.h5', 'experiments/13_wl_final/split_1/modules/dnn_fucox.h5', 'experiments/13_wl_final/split_1/modules/dnn_hxfcx.h5', 'experiments/13_wl_final/split_1/modules/dnn_btfcx.h5', 'experiments/13_wl_final/split_1/modules/dnn_diadi.h5', 'experiments/13_wl_final/split_1/modules/dnn_allox.h5', 'experiments/13_wl_final/split_1/modules/dnn_diato.h5', 'experiments/13_wl_final/split_1/modules/dnn_zeaxa.h5', 'experiments/13_wl_final/split_1/modules/dnn_betac.h5', 'experiments/13_wl_final/split_1/modules/dnn_perid.h5']",0.01,cm,100,,"[0.07757656511429561, 0.6472384871916254, 0.6941916119433167, 0.7054160255708971, 0.7097215282718412, 0.711171888262229, 0.7117305319362224, 0.7116186528102477, 0.7105274211339607, 0.7088871171759182]"
