modules_path,reg_factor,name,epochs,val_loss,test_error
"['experiments/13_wl_final_cnn/split_1/modules/cnn_chlid.h5', 'experiments/13_wl_final_cnn/split_1/modules/cnn_chl_a.h5', 'experiments/13_wl_final_cnn/split_1/modules/cnn_chl_b.h5', 'experiments/13_wl_final_cnn/split_1/modules/cnn_chc12.h5', 'experiments/13_wl_final_cnn/split_1/modules/cnn_fucox.h5', 'experiments/13_wl_final_cnn/split_1/modules/cnn_hxfcx.h5', 'experiments/13_wl_final_cnn/split_1/modules/cnn_btfcx.h5', 'experiments/13_wl_final_cnn/split_1/modules/cnn_diadi.h5', 'experiments/13_wl_final_cnn/split_1/modules/cnn_allox.h5', 'experiments/13_wl_final_cnn/split_1/modules/cnn_diato.h5', 'experiments/13_wl_final_cnn/split_1/modules/cnn_zeaxa.h5', 'experiments/13_wl_final_cnn/split_1/modules/cnn_betac.h5', 'experiments/13_wl_final_cnn/split_1/modules/cnn_perid.h5']",0.01,cm,100,,"[0.46182810112391065, 0.7354884789394648, 0.747589884089909, 0.7559889829334708, 0.7604199139397703, 0.7571847099954778, 0.7528920888265695, 0.748927869602467, 0.745835761963953, 0.7407883512008719]"
