,chlid,chl_a,chl_b,chc12,fucox,hxfcx,btfcx,diadi,allox,diato,zeaxa,betac,perid
MSE,0.054207921305617766,0.008072122735040238,0.03137809888843488,0.010056160573094778,0.03097333776972116,0.011824013092959358,0.02054975307943461,0.013803425774422977,0.04971445411739306,0.02547363213342225,0.016690754046107953,0.012759436704636532,0.033156703836958006
R2,0.8887233603341492,0.9716635928339301,0.8973957139609446,0.9735774078671711,0.9538132652487764,0.9427075513398149,0.8397042226679369,0.9564432264848101,0.8939608942805598,0.9148355823271279,0.8409523980425855,0.9525800840697514,0.9268119303099265
MAPE,0.4076852062983922,0.14971122387106972,0.30556974314774005,0.17539316910928945,0.3027561454214093,0.19005511322375826,0.23842148635653104,0.20760746012114328,0.40636624576703345,0.31152984972519765,0.23485967393766272,0.19789005608249424,0.3626902809064591
MAE,0.054277657897802686,0.13287872602277503,0.013552764088534721,0.030051305018317934,0.07946230191138047,0.023067052865009402,0.004412834538018722,0.054802417115905104,0.011512001890709304,0.0076660342111044616,0.009395964698584596,0.010777714465610733,0.010151913312873597
MPE,0.17551770358914237,0.025968539899860543,0.052506878975868136,0.04416505555702331,0.08902387058245471,0.014284161593524549,0.037147172306144775,0.04654374293822512,0.1208159145560346,0.07636541971274644,0.03165757371628873,0.041073531109408506,0.13216463543408175
ME,-0.014078383835618654,-0.03918330420407523,-0.007793498654219849,-0.005581871627109828,-0.006948355358093948,-0.010816496269072697,-0.0024713268026875655,-0.03000550919242535,-0.007061796307593441,-0.002851942803715442,-0.004455386042551251,-0.005167192973476497,-0.004329290851818957
