root_path,modules_names,modules_path,reg_factor,name,loss,epochs_warm_up,epochs,warm_up,output_dim,val_loss,test_error
experiments/OLCI/,"['cnn_chlid.h5', 'cnn_chl_a.h5', 'cnn_chl_b.h5', 'cnn_chc12.h5', 'cnn_fucox.h5', 'cnn_hxfcx.h5', 'cnn_btfcx.h5', 'cnn_diadi.h5', 'cnn_allox.h5', 'cnn_diato.h5', 'cnn_zeaxa.h5', 'cnn_perid.h5']","['experiments/OLCI//split_3/modules/cnn_chlid.h5', 'experiments/OLCI//split_3/modules/cnn_chl_a.h5', 'experiments/OLCI//split_3/modules/cnn_chl_b.h5', 'experiments/OLCI//split_3/modules/cnn_chc12.h5', 'experiments/OLCI//split_3/modules/cnn_fucox.h5', 'experiments/OLCI//split_3/modules/cnn_hxfcx.h5', 'experiments/OLCI//split_3/modules/cnn_btfcx.h5', 'experiments/OLCI//split_3/modules/cnn_diadi.h5', 'experiments/OLCI//split_3/modules/cnn_allox.h5', 'experiments/OLCI//split_3/modules/cnn_diato.h5', 'experiments/OLCI//split_3/modules/cnn_zeaxa.h5', 'experiments/OLCI//split_3/modules/cnn_perid.h5']",0.01,cm,mse,300,100,True,13,,"[-0.5923615201474353, -0.03948877998911689, 0.25912333184724373, 0.4341331525721077, 0.5420004448684717, 0.6110523213553699, 0.6570193458143212, 0.6885257896942635, 0.7107535133396515, 0.7269350861035055, 0.7388723246618939, 0.7479168825719268, 0.7547598400799705, 0.7599226565721694, 0.763976373603627, 0.7670206593548916, 0.7693713402926894, 0.7710987546199716, 0.7724974330588706, 0.7735060232583527, 0.7743294786299343, 0.7750378613086444, 0.775514303911901, 0.7758970736073388, 0.7761936331302942, 0.7764581879053113, 0.7767068778577855, 0.7767977692271532, 0.7771433836359917, 0.7772626783025024, 0.7785051810237762, 0.7798092759975253, 0.7796505275476613, 0.7796552497631121, 0.7798314073145168, 0.7801534393925169, 0.7805418035065197, 0.7810853833602417, 0.7813186202975706, 0.7817443157838382]"
