root_path,modules_names,modules_path,reg_factor,name,loss,epochs_warm_up,epochs,warm_up,output_dim,val_loss,test_error
experiments/multi/,"['cnn_chlid.h5', 'cnn_chl_a.h5', 'cnn_chl_b.h5', 'cnn_chc12.h5', 'cnn_fucox.h5', 'cnn_hxfcx.h5', 'cnn_btfcx.h5', 'cnn_diadi.h5', 'cnn_allox.h5', 'cnn_diato.h5', 'cnn_zeaxa.h5', 'cnn_perid.h5']","['experiments/multi//split_5/modules/cnn_chlid.h5', 'experiments/multi//split_5/modules/cnn_chl_a.h5', 'experiments/multi//split_5/modules/cnn_chl_b.h5', 'experiments/multi//split_5/modules/cnn_chc12.h5', 'experiments/multi//split_5/modules/cnn_fucox.h5', 'experiments/multi//split_5/modules/cnn_hxfcx.h5', 'experiments/multi//split_5/modules/cnn_btfcx.h5', 'experiments/multi//split_5/modules/cnn_diadi.h5', 'experiments/multi//split_5/modules/cnn_allox.h5', 'experiments/multi//split_5/modules/cnn_diato.h5', 'experiments/multi//split_5/modules/cnn_zeaxa.h5', 'experiments/multi//split_5/modules/cnn_perid.h5']",0.01,cm,mse,300,100,True,13,,"[-0.7505448703851039, -0.13497825145653833, 0.17993381614183157, 0.35749754159293895, 0.46374435267752, 0.5319024899953679, 0.5784540551449168, 0.6118016582419752, 0.6367155709256214, 0.655793871446703, 0.6710549637458456, 0.6832123715477816, 0.6932042240708067, 0.701357015274488, 0.7078386030961187, 0.7131432034248177, 0.7175748183525388, 0.7210027315832176, 0.7236957532255719, 0.725805762976759, 0.7275808898619436, 0.7286137919985308, 0.7295799183602786, 0.7301807281127447, 0.730591036303902, 0.730869888538441, 0.7311253713525532, 0.7313828643801407, 0.7315038562082097, 0.7316980476455848, 0.7333192930234839, 0.7316369541197835, 0.7407910047069263, 0.7463377151756458, 0.7505531759943824, 0.7458379799697362, 0.7497374512172102, 0.7478703996515882, 0.7468305591123324, 0.74620169543847]"
