modules_path,reg_factor,name,epochs,val_loss,test_error
"['experiments/13_wl_final/split_4/modules/dnn_chlid.h5', 'experiments/13_wl_final/split_4/modules/dnn_chl_a.h5', 'experiments/13_wl_final/split_4/modules/dnn_chl_b.h5', 'experiments/13_wl_final/split_4/modules/dnn_chc12.h5', 'experiments/13_wl_final/split_4/modules/dnn_fucox.h5', 'experiments/13_wl_final/split_4/modules/dnn_hxfcx.h5', 'experiments/13_wl_final/split_4/modules/dnn_btfcx.h5', 'experiments/13_wl_final/split_4/modules/dnn_diadi.h5', 'experiments/13_wl_final/split_4/modules/dnn_allox.h5', 'experiments/13_wl_final/split_4/modules/dnn_diato.h5', 'experiments/13_wl_final/split_4/modules/dnn_zeaxa.h5', 'experiments/13_wl_final/split_4/modules/dnn_betac.h5', 'experiments/13_wl_final/split_4/modules/dnn_perid.h5']",0.01,cm,100,,"[-0.09507155678419862, 0.5840161634273378, 0.6625381666421786, 0.6887373706163067, 0.7011227236218545, 0.7081254435950488, 0.7122060090957529, 0.714394802686106, 0.7168003776557824, 0.7177492669344127]"
