modules_path,reg_factor,name,epochs,val_loss,test_error
"['experiments/13_wl_final_cnn/split_4/modules/cnn_chlid.h5', 'experiments/13_wl_final_cnn/split_4/modules/cnn_chl_a.h5', 'experiments/13_wl_final_cnn/split_4/modules/cnn_chl_b.h5', 'experiments/13_wl_final_cnn/split_4/modules/cnn_chc12.h5', 'experiments/13_wl_final_cnn/split_4/modules/cnn_fucox.h5', 'experiments/13_wl_final_cnn/split_4/modules/cnn_hxfcx.h5', 'experiments/13_wl_final_cnn/split_4/modules/cnn_btfcx.h5', 'experiments/13_wl_final_cnn/split_4/modules/cnn_diadi.h5', 'experiments/13_wl_final_cnn/split_4/modules/cnn_allox.h5', 'experiments/13_wl_final_cnn/split_4/modules/cnn_diato.h5', 'experiments/13_wl_final_cnn/split_4/modules/cnn_zeaxa.h5', 'experiments/13_wl_final_cnn/split_4/modules/cnn_betac.h5', 'experiments/13_wl_final_cnn/split_4/modules/cnn_perid.h5']",0.01,cm,100,,"[0.4734043109237703, 0.7892397696032559, 0.8121515343576036, 0.8215457217998504, 0.8235163295218022, 0.8331211379254666, 0.8376859937927947, 0.8376906937145042, 0.83781750785309, 0.8325506336693503]"
