modules_path,reg_factor,name,epochs,val_loss,test_error
"['experiments/13_wl_final/split_4/modules/bilstm_chlid.h5', 'experiments/13_wl_final/split_4/modules/bilstm_chl_a.h5', 'experiments/13_wl_final/split_4/modules/bilstm_chl_b.h5', 'experiments/13_wl_final/split_4/modules/bilstm_chc12.h5', 'experiments/13_wl_final/split_4/modules/bilstm_fucox.h5', 'experiments/13_wl_final/split_4/modules/bilstm_hxfcx.h5', 'experiments/13_wl_final/split_4/modules/bilstm_btfcx.h5', 'experiments/13_wl_final/split_4/modules/bilstm_diadi.h5', 'experiments/13_wl_final/split_4/modules/bilstm_allox.h5', 'experiments/13_wl_final/split_4/modules/bilstm_diato.h5', 'experiments/13_wl_final/split_4/modules/bilstm_zeaxa.h5', 'experiments/13_wl_final/split_4/modules/bilstm_betac.h5', 'experiments/13_wl_final/split_4/modules/bilstm_perid.h5']",0.01,cm,100,,"[0.2412689278434108, 0.7068623439596071, 0.7412862997301346, 0.7598328155667116, 0.7731979800184434, 0.7863080878676769, 0.794487095773438, 0.7997610707774988, 0.8017581521426492, 0.8066271994075334]"
