,chlid,chl_a,chl_b,chc12,fucox,hxfcx,btfcx,diadi,allox,diato,zeaxa,betac,perid
MSE,0.06075854055489134,0.00848712763425698,0.029575709486005946,0.010768428583697073,0.03072778354376609,0.02104578052301368,0.026435637025187253,0.016497311519494906,0.07192686879337544,0.03033850580256192,0.019055627211326198,0.012703407325562617,0.034149750681714816
R2,0.8840183859482855,0.9696407183939248,0.9080000509564949,0.9717360908008196,0.9544030297936356,0.8938697399412265,0.7944470383274622,0.9467303706355932,0.8484732204771029,0.9008415290635516,0.8275824711859703,0.9533714677435547,0.9224377075836195
MAPE,0.39950156906625867,0.15577782348153899,0.2964279341471785,0.1853059049739207,0.3102308488601893,0.2493085438513175,0.2814497256894965,0.22403007368537012,0.5527199705288006,0.3331876227622672,0.24698835031995608,0.1911607352023061,0.3729711415589123
MAE,0.06842098787239402,0.13839204850586362,0.015100356409024848,0.03371374486497729,0.09655604783199069,0.030735406186994472,0.005031418885864839,0.06344003716858328,0.011183313287592306,0.007800255370261088,0.010383116923976856,0.011583520924801565,0.009518534801558705
MPE,0.1638173592082231,0.024110187983107288,0.06350845000502259,0.02890118669870107,0.07962975097556169,0.017673508276356324,0.04713027774742893,0.043350081430045866,0.2417527923789973,0.07492144623888757,0.03426039064326192,0.029532466797488558,0.11637789812370018
ME,-0.03551758339211248,-0.046020394841933716,-0.008614274750384175,-0.010054145410097902,-0.0037157279580712966,-0.016561750454082612,-0.0028472337872501767,-0.039384603331791355,-0.0068482640043606964,-0.00398269964477676,-0.005182393237329594,-0.006440823688112721,-0.004828720170968943
