root_path,modules_names,modules_path,reg_factor,name,loss,epochs_warm_up,epochs,warm_up,output_dim,val_loss,test_error
experiments/multi/,"['cnn_chlid.h5', 'cnn_chl_a.h5', 'cnn_chl_b.h5', 'cnn_chc12.h5', 'cnn_fucox.h5', 'cnn_hxfcx.h5', 'cnn_btfcx.h5', 'cnn_diadi.h5', 'cnn_allox.h5', 'cnn_diato.h5', 'cnn_zeaxa.h5', 'cnn_perid.h5']","['experiments/multi//split_0/modules/cnn_chlid.h5', 'experiments/multi//split_0/modules/cnn_chl_a.h5', 'experiments/multi//split_0/modules/cnn_chl_b.h5', 'experiments/multi//split_0/modules/cnn_chc12.h5', 'experiments/multi//split_0/modules/cnn_fucox.h5', 'experiments/multi//split_0/modules/cnn_hxfcx.h5', 'experiments/multi//split_0/modules/cnn_btfcx.h5', 'experiments/multi//split_0/modules/cnn_diadi.h5', 'experiments/multi//split_0/modules/cnn_allox.h5', 'experiments/multi//split_0/modules/cnn_diato.h5', 'experiments/multi//split_0/modules/cnn_zeaxa.h5', 'experiments/multi//split_0/modules/cnn_perid.h5']",0.01,cm,mse,300,100,True,13,,"[-1.2856736777781799, -0.28723418350071384, 0.19489201726076183, 0.4363679408660323, 0.5605278568396271, 0.6264007704347476, 0.6630784437560462, 0.6852666238015033, 0.7000618458983112, 0.7108031852026433, 0.7188585734521987, 0.7251093826887836, 0.7297695705008904, 0.7333261617217489, 0.7359303598895008, 0.7377188809930074, 0.7387601359422291, 0.7393357148335473, 0.7394293530600842, 0.7391849740724769, 0.7387092396914401, 0.7380789072202228, 0.7372868458596475, 0.7365171628333637, 0.7359028136059683, 0.7352485350178376, 0.7346382029472794, 0.7341900527078009, 0.733879756853461, 0.7336415927192085, 0.7272005289977327, 0.7276626940952462, 0.7333380991819953, 0.7340642699976485, 0.7405121691463391, 0.7390347177238176, 0.7430762239736877, 0.7448729924310873, 0.747409791097059, 0.7472264186746579]"
