root_path,modules_names,modules_path,reg_factor,name,loss,epochs_warm_up,epochs,warm_up,output_dim,val_loss,test_error
experiments/multi/,"['dnn_chlid.h5', 'dnn_chl_a.h5', 'dnn_chl_b.h5', 'dnn_chc12.h5', 'dnn_fucox.h5', 'dnn_hxfcx.h5', 'dnn_btfcx.h5', 'dnn_diadi.h5', 'dnn_allox.h5', 'dnn_diato.h5', 'dnn_zeaxa.h5', 'dnn_perid.h5']","['experiments/multi//split_0/modules/dnn_chlid.h5', 'experiments/multi//split_0/modules/dnn_chl_a.h5', 'experiments/multi//split_0/modules/dnn_chl_b.h5', 'experiments/multi//split_0/modules/dnn_chc12.h5', 'experiments/multi//split_0/modules/dnn_fucox.h5', 'experiments/multi//split_0/modules/dnn_hxfcx.h5', 'experiments/multi//split_0/modules/dnn_btfcx.h5', 'experiments/multi//split_0/modules/dnn_diadi.h5', 'experiments/multi//split_0/modules/dnn_allox.h5', 'experiments/multi//split_0/modules/dnn_diato.h5', 'experiments/multi//split_0/modules/dnn_zeaxa.h5', 'experiments/multi//split_0/modules/dnn_perid.h5']",0.01,cm,mse,300,100,True,13,,"[-0.28281924162890176, 0.200274550874086, 0.4568140654307141, 0.5903950811077384, 0.657392606989164, 0.6902064188324089, 0.7068778934689117, 0.7160568914362251, 0.7223899565810386, 0.7270430546321595, 0.7308982969675275, 0.7341245510331671, 0.7364656879182662, 0.738821274533717, 0.7407629684644158, 0.7422358644893492, 0.7433297247588789, 0.7446812940765857, 0.7453176845928507, 0.7460770664337946, 0.7466583308895861, 0.7470106455758002, 0.747416370710737, 0.7477459500678794, 0.7480403117981266, 0.7481145446889557, 0.7481152023110145, 0.7480818344056723, 0.7482422918919566, 0.7481118084400042, 0.7482329622368921, 0.7471821670814042, 0.7446474787519513, 0.741492817459079, 0.739071605505859, 0.7364015429385229, 0.7329769683645979, 0.7296478395957475, 0.7268791298918857, 0.7242685373004931]"
