,chlid,chl_a,chl_b,chc12,fucox,hxfcx,btfcx,diadi,allox,diato,zeaxa,betac,perid
MSE,0.09956204492560941,0.026201115833643842,0.07409514126200341,0.03114697511618842,0.08105529826096418,0.03363154067076641,0.08372549348879352,0.02767271503048307,0.16210341494932268,0.0663440502929698,0.055231238065134775,0.026696392277632288,0.06365795623264729
R2,0.916189390548062,0.9599798500528883,0.8995314230335916,0.9641845721084377,0.9480337581473782,0.9252139956254988,0.6995397826422511,0.9630590775191941,0.8527463300926759,0.9059077248976158,0.768409696303285,0.9581675294321969,0.9376037496061879
MAPE,0.322126797739344,0.1868824124844383,0.3076018533152566,0.21315293733746415,0.34752218389371103,0.21076668473320706,0.3195074970195778,0.20365437416237891,0.5123686600110715,0.32385825471191493,0.27516083680808406,0.18996291683599684,0.3149447502522555
MAE,0.04819533315475361,0.1261987662570664,0.01379016892219242,0.026359845746365917,0.06170834375878771,0.02425189293587154,0.005365675600152372,0.025565358669994133,0.008255590657291794,0.006502517721376745,0.009620085720179304,0.005481498368252834,0.007123641162532794
MPE,0.11110655450293778,0.03230799324413906,0.07190245361596516,0.03896999965076717,0.12221670198370789,0.030466709212968037,0.08638561751945666,0.03315988126880374,0.20820165070864682,0.07885101259972657,0.057756260260892964,0.029818051469821097,0.07527474034156104
ME,-0.042599151969618936,-0.07364933453023458,-0.009167670496816186,-0.01978683035670386,-0.05286826171606701,-0.01230166864487028,-0.0030294584775726863,-0.01803862740858379,-0.0061162112698285595,-0.004244758753023115,-0.004615025647442987,-0.0037085242251889473,-0.0049594844922959125
