,chlid,chl_a,chl_b,chc12,fucox,hxfcx,btfcx,diadi,allox,diato,zeaxa,betac,perid
MSE,0.060277356384725526,0.0075972184167255345,0.03126736412468429,0.009491274824566914,0.03251110985000451,0.013420363950712059,0.023107255265481325,0.012288672568214773,0.05103416208383204,0.0230093002860112,0.022459716886483218,0.00941602572707648,0.035714567535888884
R2,0.8839418077888159,0.9729842299501462,0.9026230448761683,0.9748493898775793,0.9518868016169403,0.9287988797131869,0.8138738795040168,0.9617193734610414,0.8893829445448533,0.9251829558761584,0.7878558247050258,0.9662182890917066,0.9175922057132339
MAPE,0.41872839392805006,0.15275724774333327,0.32424119779867605,0.17321713577455533,0.2986775815829661,0.20933472969013753,0.2605397857179515,0.21608180515913117,0.4474365603240137,0.29552348963687847,0.27518706297161144,0.1777699161307044,0.3658765846634147
MAE,0.06348666149413698,0.13421290558502932,0.015535584800481604,0.030959705313109098,0.06899638465888283,0.026031535278463816,0.004734811931236345,0.05352591364105035,0.009765580893876802,0.007617961151259626,0.010384863426411988,0.01081294856658407,0.010519801185149582
MPE,0.1904035537273737,0.0369652850732641,0.06335018180544329,0.04260603757418759,0.09619976432474851,0.021309393584282497,0.052560036426598455,0.05272689974533791,0.15730678671367904,0.06985954211622333,0.05166098591848973,0.03087697628364535,0.10691796729009878
ME,-0.03664796168390068,-0.030504819469899913,-0.00916152683283398,-0.006117169497167801,-0.02428727419991403,-0.011244394156351971,-0.002473402687693667,-0.027436223996706824,-0.00505439478458813,-0.0023386306324273717,-0.0047602678411098045,-0.003496355086858296,-0.005332188406558172
