modules_path,reg_factor,name,epochs,val_loss,test_error
"['experiments/13_wl_final/split_0/modules/dnn_chlid.h5', 'experiments/13_wl_final/split_0/modules/dnn_chl_a.h5', 'experiments/13_wl_final/split_0/modules/dnn_chl_b.h5', 'experiments/13_wl_final/split_0/modules/dnn_chc12.h5', 'experiments/13_wl_final/split_0/modules/dnn_fucox.h5', 'experiments/13_wl_final/split_0/modules/dnn_hxfcx.h5', 'experiments/13_wl_final/split_0/modules/dnn_btfcx.h5', 'experiments/13_wl_final/split_0/modules/dnn_diadi.h5', 'experiments/13_wl_final/split_0/modules/dnn_allox.h5', 'experiments/13_wl_final/split_0/modules/dnn_diato.h5', 'experiments/13_wl_final/split_0/modules/dnn_zeaxa.h5', 'experiments/13_wl_final/split_0/modules/dnn_betac.h5', 'experiments/13_wl_final/split_0/modules/dnn_perid.h5']",0.01,cm,100,,"[-0.012174655407077099, 0.6400411575816959, 0.6905061306229887, 0.7049478192097359, 0.7128009033521491, 0.7176307902705604, 0.7205501680220249, 0.7238822520007904, 0.7257715695734587, 0.7273990520490117]"
