modules_path,reg_factor,name,epochs,val_loss,test_error
"['experiments/13_wl_final/split_2/modules/bilstm_chlid.h5', 'experiments/13_wl_final/split_2/modules/bilstm_chl_a.h5', 'experiments/13_wl_final/split_2/modules/bilstm_chl_b.h5', 'experiments/13_wl_final/split_2/modules/bilstm_chc12.h5', 'experiments/13_wl_final/split_2/modules/bilstm_fucox.h5', 'experiments/13_wl_final/split_2/modules/bilstm_hxfcx.h5', 'experiments/13_wl_final/split_2/modules/bilstm_btfcx.h5', 'experiments/13_wl_final/split_2/modules/bilstm_diadi.h5', 'experiments/13_wl_final/split_2/modules/bilstm_allox.h5', 'experiments/13_wl_final/split_2/modules/bilstm_diato.h5', 'experiments/13_wl_final/split_2/modules/bilstm_zeaxa.h5', 'experiments/13_wl_final/split_2/modules/bilstm_betac.h5', 'experiments/13_wl_final/split_2/modules/bilstm_perid.h5']",0.01,cm,100,,"[0.25232040621455243, 0.6402711730817127, 0.661287979963456, 0.6715339805372419, 0.6808184054022475, 0.6869440631911353, 0.6909172498936602, 0.6936593396830097, 0.7010884776136983, 0.7059094421111255]"
