,chlid,chl_a,chl_b,chc12,fucox,hxfcx,btfcx,diadi,allox,diato,zeaxa,betac,perid
MSE,0.03734628249763314,0.011801073412634241,0.03645790045668501,0.014305882335309602,0.03854812271498933,0.016004387112368477,0.039739726012635916,0.013456197055648654,0.07144386827300112,0.03171954791637639,0.026517043968345953,0.01349127910201388,0.027972526883601592
R2,0.9259975237576756,0.9570076259666555,0.8818410553494842,0.9617469178186274,0.9423244928038756,0.9192659594389294,0.6725888523482124,0.9568822172004524,0.8418341814843566,0.8938463770054383,0.7502612158551722,0.9489836217826358,0.9359708581218492
MAPE,0.30876676527457875,0.19279534717656485,0.3350514913528738,0.21513286351283376,0.35622745658393523,0.2139598234613303,0.33272326803703817,0.21137162526715333,0.4954436578268243,0.33039053360533294,0.28650189455662073,0.20858020692887216,0.31826953269739816
MAE,0.046848354575530556,0.13054177299561034,0.014169962503467847,0.0293440145703241,0.06991839192459932,0.02455990757847047,0.00554398237910137,0.03108847099241735,0.007995754576109737,0.006785546510420802,0.010580560428371877,0.006478284542669054,0.007352321236168246
MPE,0.10096379012118917,0.03343050232431884,0.08420069409590772,0.04389798849811852,0.12178000911671245,0.03315756584111992,0.08703757717148386,0.03778511247088656,0.19412160143041898,0.08717161801659369,0.06048378135957497,0.035438572776036306,0.08204480566624238
ME,-0.042343600138646395,-0.07425857631691962,-0.00942712043317795,-0.02205008113827166,-0.059213205102572775,-0.013439734989310994,-0.0031561087883364308,-0.022615632873382526,-0.005904252036612762,-0.004348760736355976,-0.005483435803941094,-0.004366098308274731,-0.004868091902170641
