,chlid,chl_a,chl_b,chc12,fucox,hxfcx,btfcx,diadi,allox,diato,zeaxa,betac,perid
MSE,0.04391468054930578,0.014774756067531578,0.038095788929002915,0.01796397957794141,0.041465598587955406,0.021684321183485657,0.03489351366402487,0.016922249645983458,0.07088194600772668,0.03489544836871609,0.026953652816240434,0.015588516875640451,0.02621136137554204
R2,0.9129820992425357,0.9461742320468326,0.8765327087107561,0.9519653824215087,0.9379593800861986,0.8906135640387085,0.7125162526105717,0.9457759215551216,0.8430781916027572,0.8832178100354826,0.7461492129128307,0.9410530560696262,0.9400021677227189
MAPE,0.3662972821280295,0.2229403632806932,0.35765105483030196,0.24699073127301474,0.3801839529694228,0.2627333676135906,0.32858375523508826,0.24654392699683786,0.5244516334801215,0.357811337357169,0.29484039755672437,0.23278137509549454,0.3089950482548569
MAE,0.06276605852479718,0.16825034367631198,0.017257647291354976,0.038060752901493744,0.09500766014259808,0.030591717998814428,0.005516829324376052,0.05215652999562252,0.010302381499268256,0.008240437857903965,0.011363785492240623,0.009208306464747925,0.00836242488263424
MPE,0.13695913186993178,0.05313428959314086,0.08803357916395115,0.06236895657606949,0.13459649508009894,0.048645694152389125,0.0806994685812764,0.048582230508977656,0.2152703241164376,0.1022263636414371,0.06016301310640885,0.0477197001065914,0.07403208467657692
ME,-0.057057006853572574,-0.09604418311677923,-0.010826829472120115,-0.029007544272462275,-0.08088781666087023,-0.016363918437843874,-0.003099378151793009,-0.041535669757782646,-0.0077771426044167214,-0.0056297744696141225,-0.0058449956171205105,-0.0066084300555853525,-0.0059226408367727395
