root_path,modules_names,modules_path,reg_factor,name,loss,epochs_warm_up,epochs,warm_up,output_dim,val_loss,test_error
experiments/OLCI/,"['cnn_chlid.h5', 'cnn_chl_a.h5', 'cnn_chl_b.h5', 'cnn_chc12.h5', 'cnn_fucox.h5', 'cnn_hxfcx.h5', 'cnn_btfcx.h5', 'cnn_diadi.h5', 'cnn_allox.h5', 'cnn_diato.h5', 'cnn_zeaxa.h5', 'cnn_perid.h5']","['experiments/OLCI//split_2/modules/cnn_chlid.h5', 'experiments/OLCI//split_2/modules/cnn_chl_a.h5', 'experiments/OLCI//split_2/modules/cnn_chl_b.h5', 'experiments/OLCI//split_2/modules/cnn_chc12.h5', 'experiments/OLCI//split_2/modules/cnn_fucox.h5', 'experiments/OLCI//split_2/modules/cnn_hxfcx.h5', 'experiments/OLCI//split_2/modules/cnn_btfcx.h5', 'experiments/OLCI//split_2/modules/cnn_diadi.h5', 'experiments/OLCI//split_2/modules/cnn_allox.h5', 'experiments/OLCI//split_2/modules/cnn_diato.h5', 'experiments/OLCI//split_2/modules/cnn_zeaxa.h5', 'experiments/OLCI//split_2/modules/cnn_perid.h5']",0.01,cm,mse,300,100,True,13,,"[-0.8311012078931947, -0.11365047983370213, 0.2290926071501425, 0.4006871972429663, 0.49308707366294724, 0.5486836436741249, 0.5863723599157029, 0.6140524894441929, 0.6351794157181154, 0.6521439088155455, 0.6661146854616635, 0.6777866325146973, 0.6875526080585265, 0.6958536144539551, 0.7027026714785346, 0.7085956245702373, 0.7134381702036663, 0.7175042416007373, 0.7207870735348892, 0.7235679380386967, 0.7258272011328751, 0.727841215467968, 0.7290933119325429, 0.7304749435157541, 0.7314278477504227, 0.7321644097164433, 0.7326064251206235, 0.7330985554526233, 0.7334603099127848, 0.7335610510374937, 0.7320767944978814, 0.7310541276845963, 0.7320218343266364, 0.7325848221780917, 0.7332681959681331, 0.7338213772770215, 0.7344766667798173, 0.7353363238940804, 0.7355159069691066, 0.7359276755929272]"
