,chlid,chl_a,chl_b,chc12,fucox,hxfcx,btfcx,diadi,allox,diato,zeaxa,betac,perid
MSE,0.20804899325151988,0.04547139903891111,0.15227521064567748,0.054125306279461216,0.1340978699278387,0.10569245351037365,0.17398843044200352,0.06931097262409283,0.25789110386476827,0.13678529290681896,0.1305351374785449,0.04286173189073286,0.17512231731782874
R2,0.8229652740361748,0.9289473203307217,0.779794968266121,0.9369266830319719,0.9129372125445226,0.7719437529147439,0.4420950860826822,0.9063121322595168,0.7628139785858414,0.8064690318587714,0.45266274890144975,0.9326848748610863,0.8230016818195424
MAPE,0.5278208741146291,0.24893870575334337,0.471012596961133,0.2786582147935498,0.4606999237281051,0.4440702148155926,0.5381646567241158,0.33210519108140457,0.6218292436172385,0.52817166321647,0.4637491415841812,0.23947672103877968,0.6207002667999445
MAE,0.07738823214545607,0.25744149691442014,0.021129113011880758,0.05610942300558471,0.12284677953324077,0.0423014391935593,0.008836822010068949,0.09384380228039566,0.01512268370029036,0.01394272964834977,0.0166826616456763,0.014786489198172737,0.013877585021650811
MPE,0.2118237116468836,0.06481612282421892,0.1576551836497482,0.07183645493150119,0.1855798856814265,0.19010250093588188,0.20736668647530387,0.09522836278025407,0.2780447704401153,0.20625326669991298,0.14401486111911513,0.0525047978255434,0.28279654241519664
ME,-0.060695527272754506,-0.1506079750277586,-0.010142683189639902,-0.040171147245278795,-0.05654232645590261,-0.021346336702324782,-0.004160315177077131,-0.06791915329193234,-0.00882429260668244,-0.008374067088895163,-0.00795180866323269,-0.0108522883323338,-0.007115916940657671
