,chlid,chl_a,chl_b,chc12,fucox,hxfcx,btfcx,diadi,allox,diato,zeaxa,betac,perid
MSE,0.045391538415192896,0.008350401170792741,0.02958963077957124,0.00992437842004219,0.029513853266765464,0.01654087864395163,0.015935192729746684,0.014191234047958948,0.0454778868030953,0.026022511910512854,0.020286535190085817,0.012085381374928676,0.034902892938845
R2,0.9110628035140182,0.969955486637587,0.9014734526183816,0.973370420526336,0.9558782945729798,0.9178188417757165,0.8823443397202042,0.9558310359814834,0.9036905962406924,0.9152234050566109,0.8041375678340696,0.9562962210701051,0.9187721874097536
MAPE,0.3559239616348777,0.15606786304528217,0.3345561593930502,0.17487262795238126,0.29685243425410895,0.23303010812324307,0.19946343552485188,0.2204875447609888,0.4193854682043011,0.3128795579861072,0.2661366782080195,0.19553621544508037,0.35683369505460527
MAE,0.048153021850330165,0.1272732626887492,0.013637441227585078,0.029793445928920612,0.07025848029968662,0.029278142679443783,0.0041052152873129605,0.05285372033263846,0.009481381192996172,0.007573372833518561,0.009650432936346076,0.010204852851573736,0.01023465361817485
MPE,0.1486051820232049,0.041207263896156,0.07657912881711507,0.04349041339762769,0.09984085425720335,0.02132771081616069,0.03949216544696027,0.04572714499486325,0.1573772197627676,0.07933578256588592,0.04479855499387201,0.04777037401166977,0.10895914170321937
ME,-0.025743030948972515,-0.04161315817667422,-0.006283828543966552,-0.008064687879085547,-0.02638006005221682,-0.01399470346983451,-0.002167126670100127,-0.028643493082716964,-0.00490035104919403,-0.0024538211049428974,-0.004263535838899719,-0.004416613069059458,-0.005658061747760721
