modules_path,reg_factor,name,epochs,val_loss,test_error
"['experiments/13_wl_final_cnn/split_5/modules/cnn_chlid.h5', 'experiments/13_wl_final_cnn/split_5/modules/cnn_chl_a.h5', 'experiments/13_wl_final_cnn/split_5/modules/cnn_chl_b.h5', 'experiments/13_wl_final_cnn/split_5/modules/cnn_chc12.h5', 'experiments/13_wl_final_cnn/split_5/modules/cnn_fucox.h5', 'experiments/13_wl_final_cnn/split_5/modules/cnn_hxfcx.h5', 'experiments/13_wl_final_cnn/split_5/modules/cnn_btfcx.h5', 'experiments/13_wl_final_cnn/split_5/modules/cnn_diadi.h5', 'experiments/13_wl_final_cnn/split_5/modules/cnn_allox.h5', 'experiments/13_wl_final_cnn/split_5/modules/cnn_diato.h5', 'experiments/13_wl_final_cnn/split_5/modules/cnn_zeaxa.h5', 'experiments/13_wl_final_cnn/split_5/modules/cnn_betac.h5', 'experiments/13_wl_final_cnn/split_5/modules/cnn_perid.h5']",0.01,cm,100,,"[0.4448896105000503, 0.7125250832060342, 0.7315123617852408, 0.7429176298487707, 0.7496937376057619, 0.7563376542179937, 0.7582533446260028, 0.755506357787306, 0.7558035828637556, 0.7572897120564854]"
