,chlid,chl_a,chl_b,chc12,fucox,hxfcx,btfcx,diadi,allox,diato,zeaxa,betac,perid
MSE,0.28182390972242244,0.0856141708155136,0.25259678930610097,0.1756396182494494,0.16843766908511182,0.17820107352599243,0.1801077153625698,0.1700483667906363,0.22020548645420557,0.20723222323838436,0.27613994028201333,0.25203629728147303,0.2606602684631724
R2,0.6302732311813792,0.8100439819762696,0.5225146667692517,0.7848809159707929,0.8475445051167472,0.38326581818082195,0.2935346121637741,0.7416391586172837,0.6918019527292105,0.5704428272519495,0.26311449846143453,0.6501582474464989,0.6548723649859696
MAPE,1.7439462033506805,0.6873578947752959,1.6595264783938088,1.3274693763655947,1.325879127308261,0.9917539307097084,0.9287619728388399,1.3073392299567541,1.4173721775358592,1.3545548750057006,2.0160893994293385,2.013315929741914,1.8481571844731846
MAE,0.10196491626245667,0.5070466172957203,0.07078766407158359,0.1669485735854436,0.3936560692890341,0.06481474295585903,0.017966972675292948,0.13427809538848265,0.06483981346373593,0.040974032859474124,0.06749225742375026,0.07670186042545478,0.10521991060413693
MPE,1.2944924654734407,0.3351485393665366,1.1767921409153241,0.9106319992237897,0.9091724429803442,0.5241635358422926,0.47487144056904046,0.8960621836327073,0.9900944348270053,0.8998317272132068,1.4409786545921313,1.5562864535913699,1.4459538350135859
ME,-0.08432671190070065,-0.23776699378550173,-0.046034441237800434,-0.12304638710102897,-0.2533246279056083,-0.0476365998044543,-0.012362835061957612,-0.09210242817910817,-0.043135282113941964,-0.03162382690070125,-0.047639535501697236,-0.06180000012388769,-0.08911127189927841
